,YEAR,MONTH,DAY,SEASON,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
2549,2006,12,24,0,47.5,38.4,1020.0,3.9,10.0,1.8,7.0,0.0,64.9,36.0,0.0,0.0
2550,2006,12,25,0,47.6,41.9,1018.9,2.0,6.6,6.6,13.0,18.1,60.1,37.0,0.05,0.0
2551,2006,12,26,0,51.7,47.0,1004.3,988.3,6.9,8.2,15.9,24.1,55.9,44.1,1.46,0.0
2552,2006,12,27,0,44.7,28.9,1015.9,999.8,10.0,5.7,13.0,22.0,55.9,35.1,0.0,0.0
2553,2006,12,28,0,40.8,28.4,1028.7,12.3,9.9,1.7,8.0,0.0,59.0,28.0,0.0,0.0
2554,2006,12,29,0,43.7,33.0,1033.1,16.7,9.6,1.1,5.1,0.0,63.0,28.2,0.0,0.0
2555,2006,12,30,0,47.0,37.5,1032.3,16.0,9.8,1.0,4.1,0.0,63.0,30.2,0.0,0.0
2556,2006,12,31,0,55.7,42.8,1027.7,11.6,10.0,3.4,9.9,0.0,61.0,52.0,0.0,0.0
2557,2007,1,1,0,62.5,58.0,1014.6,999.4,8.2,12.2,17.1,28.0,68.0,52.0,0.23,0.0
2558,2007,1,2,0,47.8,34.1,1022.9,6.8,10.0,4.4,8.9,15.0,68.0,37.0,0.22,0.0
2559,2007,1,3,0,42.5,33.8,1030.9,14.6,10.0,1.8,8.9,0.0,62.1,28.9,0.0,0.0
2560,2007,1,4,0,54.4,46.9,1025.4,9.5,10.0,3.1,9.9,0.0,68.0,46.0,0.0,0.0
2561,2007,1,5,0,62.8,59.2,1017.8,1.8,8.0,5.2,12.0,0.0,72.0,46.9,0.01,0.0
2562,2007,1,6,0,64.5,57.4,1013.2,997.3,9.3,8.9,15.0,25.1,72.0,57.0,0.98,0.0
2563,2007,1,7,0,52.7,47.9,1021.5,5.5,8.9,3.8,9.9,22.0,71.1,44.1,0.13,0.0
2564,2007,1,8,0,60.4,50.6,1010.9,995.0,7.6,9.8,14.0,24.1,66.9,44.1,0.44,0.0
2565,2007,1,9,0,42.1,22.9,1015.8,999.7,10.0,6.0,15.0,21.0,66.9,30.0,0.07,0.0
2566,2007,1,10,0,38.4,18.0,1024.5,8.2,10.0,5.9,11.1,22.9,55.0,28.0,0.0,0.0
2567,2007,1,11,0,34.7,18.8,1035.3,18.7,10.0,2.0,8.0,0.0,51.1,24.1,0.0,0.0
2568,2007,1,12,0,46.6,35.4,1033.9,17.5,9.9,3.3,12.0,0.0,64.9,24.3,0.0,0.0
2569,2007,1,13,0,56.3,48.5,1029.0,12.9,9.4,5.5,13.0,0.0,69.1,36.0,0.0,0.0
2570,2007,1,14,0,59.3,49.9,1025.5,9.5,9.8,6.8,13.0,21.0,73.9,48.0,0.0,0.0
2571,2007,1,15,0,63.5,53.8,1020.7,4.9,10.0,11.1,19.0,22.9,73.9,50.0,0.0,0.0
2572,2007,1,16,0,59.1,48.1,1017.0,0.7,9.9,7.2,9.9,17.1,73.9,45.0,0.0,0.0
2573,2007,1,17,0,36.7,16.2,1034.1,18.2,10.0,7.6,15.0,19.0,45.0,30.0,0.0,0.0
2574,2007,1,18,0,30.8,22.1,1035.0,18.1,6.4,4.7,8.0,0.0,34.0,26.6,0.06,0.0
2575,2007,1,19,0,40.6,32.0,1019.2,3.1,4.6,5.1,11.1,17.1,54.0,27.1,0.23,0.0
2576,2007,1,20,0,39.7,16.5,1022.4,6.1,10.0,5.5,9.9,15.9,54.0,33.1,0.0,0.0
2577,2007,1,21,0,32.0,19.3,1027.4,11.3,9.5,3.9,8.9,0.0,48.0,26.1,0.0,0.0
2578,2007,1,22,0,35.5,32.9,1015.3,999.6,5.7,2.0,7.0,0.0,41.0,29.1,0.88,0.0
2579,2007,1,23,0,40.6,32.8,1015.0,998.4,6.5,2.6,8.0,0.0,50.0,33.1,0.08,0.0
2580,2007,1,24,0,37.7,27.3,1017.2,1.0,9.7,2.6,8.9,0.0,50.0,30.0,0.0,0.0
2581,2007,1,25,0,37.9,24.0,1015.2,999.0,10.0,3.7,12.0,22.0,48.9,30.0,0.0,0.0
2582,2007,1,26,0,34.4,11.7,1019.8,3.5,10.0,5.6,13.0,21.0,48.9,21.9,0.0,0.0
2583,2007,1,27,0,43.5,20.4,1015.0,998.9,10.0,9.1,15.0,0.0,64.0,22.1,0.0,0.0
2584,2007,1,28,0,51.4,30.7,1006.1,990.3,10.0,7.6,12.0,19.0,64.0,33.1,0.0,0.0
2585,2007,1,29,0,29.8,5.1,1017.0,0.7,10.0,8.3,14.0,24.1,41.0,19.9,0.0,0.0
2586,2007,1,30,0,33.7,12.6,1019.3,2.9,10.0,4.6,14.0,17.1,48.9,19.9,0.0,0.0
2587,2007,1,31,0,33.6,10.8,1019.5,3.2,10.0,4.5,8.0,0.0,48.9,24.3,0.0,0.0
2588,2007,2,1,0,31.9,18.8,1018.5,2.5,6.2,3.9,9.9,0.0,39.9,25.0,0.0,0.0
2589,2007,2,2,0,37.4,35.4,1007.4,991.3,3.8,4.1,8.9,0.0,45.0,32.0,0.44,0.0
2590,2007,2,3,0,38.1,23.1,1017.3,0.2,9.2,6.6,13.0,19.0,45.0,27.0,0.0,0.0
2591,2007,2,4,0,37.5,16.9,1022.1,5.7,10.0,9.0,21.0,27.0,50.0,25.0,0.0,0.0
2592,2007,2,5,0,33.5,4.6,1024.7,8.3,10.0,7.2,13.0,20.0,50.0,24.1,0.0,0.0
2593,2007,2,6,0,25.0,0.5,1029.2,12.5,10.0,4.7,9.9,15.0,39.9,15.1,0.0,0.0
2594,2007,2,7,0,42.5,19.9,1016.1,999.9,10.0,7.6,14.0,18.1,52.0,34.0,0.0,0.0
2595,2007,2,8,0,37.4,9.6,1020.1,3.8,10.0,3.7,8.0,15.0,52.0,27.0,0.0,0.0
2596,2007,2,9,0,31.4,2.9,1020.3,3.9,10.0,3.0,8.9,14.0,48.0,21.9,0.0,0.0
2597,2007,2,10,0,33.9,3.7,1020.0,3.7,10.0,2.2,8.0,14.0,46.0,21.9,0.0,0.0
2598,2007,2,11,0,33.3,4.5,1025.2,8.8,10.0,3.7,11.1,0.0,50.0,19.9,0.0,0.0
2599,2007,2,12,0,40.5,22.2,1024.7,8.3,9.9,3.3,14.0,0.0,64.0,21.9,0.0,0.0
2600,2007,2,13,0,46.3,39.8,1018.2,1.9,7.3,4.0,11.1,0.0,54.0,42.1,0.0,0.0
2601,2007,2,14,0,40.0,34.0,1003.1,986.9,7.6,7.9,15.0,35.0,52.0,33.8,0.7,0.0
2602,2007,2,15,0,30.3,9.7,1015.4,999.4,10.0,5.6,11.1,18.1,53.1,21.9,0.03,0.0
2603,2007,2,16,0,30.0,6.3,1017.7,1.3,10.0,4.5,11.1,15.9,39.9,21.9,0.0,0.0
2604,2007,2,17,0,31.9,12.3,1015.3,999.0,10.0,5.4,15.9,25.1,48.0,19.0,0.0,0.0
2605,2007,2,18,0,37.4,15.1,1011.3,995.1,10.0,6.7,14.0,24.1,48.0,19.2,0.0,0.0
2606,2007,2,19,0,32.8,9.5,1023.4,7.0,10.0,5.6,14.0,22.9,50.0,19.0,0.0,0.0
2607,2007,2,20,0,49.5,29.0,1017.8,1.7,10.0,13.2,20.0,25.1,66.0,42.1,0.0,0.0
2608,2007,2,21,0,59.3,47.2,1010.8,995.0,9.9,9.3,17.1,20.0,73.0,42.1,0.0,0.0
2609,2007,2,22,0,58.5,42.2,1009.7,994.2,6.7,6.5,20.0,28.0,73.0,48.2,0.01,0.0
2610,2007,2,23,0,48.6,12.5,1016.5,0.5,10.0,8.7,13.0,22.0,73.9,37.9,0.0,0.0
2611,2007,2,24,0,42.0,8.6,1023.2,6.9,10.0,2.5,7.0,0.0,57.0,28.0,0.0,0.0
2612,2007,2,25,0,46.9,25.5,1018.2,1.4,7.9,6.0,12.0,18.1,51.8,44.1,0.0,0.0
2613,2007,2,26,0,47.4,41.4,1008.3,992.4,4.2,2.4,8.0,0.0,61.0,41.0,0.56,0.0
2614,2007,2,27,0,49.6,35.3,1012.6,996.7,9.6,2.5,8.0,0.0,64.9,34.0,0.0,0.0
2615,2007,2,28,0,49.7,29.4,1018.7,2.7,10.0,3.5,9.9,15.0,64.9,34.0,0.0,0.0
2616,2007,3,1,0,52.3,39.3,1016.7,1.1,9.5,5.6,17.1,25.1,66.9,37.9,0.0,0.0
2617,2007,3,2,0,63.0,42.1,1002.8,986.8,8.8,15.4,24.1,36.9,68.0,41.0,1.16,0.0
2618,2007,3,3,0,53.5,25.5,1007.4,991.7,10.0,8.5,20.0,28.9,69.1,41.0,0.96,0.0
2619,2007,3,4,0,45.4,18.4,1012.8,996.9,10.0,7.1,15.0,20.0,69.1,36.0,0.0,0.0
2620,2007,3,5,0,42.2,16.5,1019.7,3.4,10.0,6.5,17.1,22.9,64.0,26.1,0.0,0.0
2621,2007,3,6,0,49.3,15.6,1024.6,8.5,10.0,5.5,11.1,15.9,57.0,43.0,0.0,0.0
2622,2007,3,7,0,47.8,27.5,1024.1,7.9,10.0,7.7,14.0,24.1,70.0,35.1,0.0,0.0
2623,2007,3,8,0,44.0,25.5,1022.4,6.3,10.0,6.6,15.0,18.1,70.0,30.0,0.0,0.0
2624,2007,3,9,0,44.0,25.5,1028.3,12.0,10.0,5.7,9.9,0.0,59.0,30.2,0.0,0.0
2625,2007,3,10,0,52.0,38.8,1025.5,9.4,9.4,2.5,8.9,18.1,71.1,31.1,0.0,0.0
2626,2007,3,11,0,59.4,39.5,1023.3,7.4,9.8,5.6,13.0,18.1,71.1,37.0,0.0,0.0
2627,2007,3,12,0,51.0,30.0,1026.5,10.4,10.0,3.5,8.9,0.0,70.0,37.9,0.0,0.0
2628,2007,3,13,0,58.5,42.2,1023.6,7.7,9.5,2.2,7.0,0.0,80.1,37.9,0.0,0.0
2629,2007,3,14,0,67.2,46.6,1020.0,4.3,9.0,7.9,15.9,0.0,81.0,44.1,0.0,0.0
2630,2007,3,15,0,68.8,50.6,1015.8,0.2,8.9,8.7,15.9,19.0,81.0,54.0,0.0,0.0
2631,2007,3,16,0,53.1,46.9,1011.3,995.4,6.3,7.8,12.0,15.9,81.0,41.0,0.34,0.0
2632,2007,3,17,0,40.5,26.8,1012.1,995.7,10.0,6.3,15.0,25.1,46.9,33.1,1.8,0.0
2633,2007,3,18,0,39.0,15.7,1022.3,6.0,10.0,4.4,11.1,17.1,48.9,28.0,0.0,0.0
2634,2007,3,19,0,42.6,23.0,1029.1,12.7,10.0,5.2,17.1,21.0,63.0,26.1,0.0,0.0
2635,2007,3,20,1,60.4,40.3,1027.3,11.2,10.0,8.0,14.0,20.0,75.9,50.0,0.0,0.0
2636,2007,3,21,1,58.2,40.2,1032.8,16.7,10.0,7.3,14.0,20.0,77.0,48.9,0.0,0.0
2637,2007,3,22,1,57.3,43.9,1029.6,14.2,9.8,3.9,12.0,0.0,77.0,43.0,0.0,0.0
2638,2007,3,23,1,67.1,52.0,1023.9,8.0,9.8,7.7,13.0,0.0,82.9,43.0,0.0,0.0
2639,2007,3,24,1,70.5,53.2,1023.2,7.5,10.0,4.1,9.9,0.0,86.0,53.1,0.0,0.0
2640,2007,3,25,1,68.6,52.4,1024.8,9.1,9.7,3.2,8.9,18.1,86.0,55.0,0.0,0.0
2641,2007,3,26,1,57.5,44.5,1028.6,12.8,9.5,6.0,15.0,22.0,79.0,44.1,0.0,0.0
2642,2007,3,27,1,69.0,55.2,1022.2,6.4,8.4,6.3,9.9,0.0,87.1,44.1,0.0,0.0
2643,2007,3,28,1,72.2,59.3,1019.7,4.1,8.2,2.0,12.0,21.0,87.1,59.0,0.04,0.0
2644,2007,3,29,1,56.0,47.3,1027.0,11.1,9.6,7.5,17.1,21.0,70.0,48.0,0.1,0.0
2645,2007,3,30,1,50.3,33.7,1028.9,12.6,10.0,0.3,4.1,0.0,70.0,34.0,0.08,0.0
2646,2007,3,31,1,61.1,42.4,1021.5,5.5,10.0,5.4,13.0,14.0,79.0,34.0,0.0,0.0
2647,2007,4,1,1,67.4,55.5,1019.2,3.5,9.7,7.0,15.9,22.9,79.0,50.0,0.0,0.0
2648,2007,4,2,1,70.2,57.7,1017.0,1.4,9.3,7.2,13.0,18.1,82.9,59.0,0.03,0.0
2649,2007,4,3,1,69.7,48.7,1017.5,1.8,9.0,1.4,6.0,0.0,86.0,53.1,0.02,0.0
2650,2007,4,4,1,72.4,54.8,1008.1,992.9,9.2,8.8,14.0,20.0,86.0,53.1,0.0,0.0
2651,2007,4,5,1,55.0,23.9,1010.6,994.9,10.0,4.6,11.1,19.0,82.0,44.1,0.0,0.0
2652,2007,4,6,1,44.3,19.9,1012.6,996.6,10.0,1.4,7.0,0.0,57.9,30.0,0.0,0.0
2653,2007,4,7,1,40.7,20.8,1009.7,993.4,9.3,7.1,14.0,21.0,57.0,30.2,0.13,0.0
2654,2007,4,8,1,40.6,13.2,1017.7,1.5,10.0,3.1,12.0,22.0,55.9,27.0,0.12,0.0
2655,2007,4,9,1,43.7,20.6,1018.9,2.7,10.0,0.7,5.1,0.0,55.9,27.1,0.0,0.0
2656,2007,4,10,1,47.1,24.6,1018.2,2.1,10.0,1.2,8.0,18.1,64.0,32.0,0.0,0.0
2657,2007,4,11,1,51.3,39.2,1015.9,999.4,6.3,4.5,11.1,18.1,64.0,32.0,0.0,0.0
2658,2007,4,12,1,63.7,48.4,1006.7,990.8,8.3,7.0,20.0,27.0,75.0,46.9,1.66,0.0
2659,2007,4,13,1,57.7,29.4,1016.0,0.2,10.0,6.7,9.9,15.9,75.0,46.0,0.93,0.0
2660,2007,4,14,1,56.9,35.4,1017.7,1.8,10.0,6.0,15.0,0.0,70.0,46.0,0.0,0.0
2661,2007,4,15,1,64.5,58.8,998.0,982.4,8.2,10.5,19.0,26.0,77.0,48.9,0.7,0.0
2662,2007,4,16,1,49.3,28.9,999.4,983.7,9.1,13.5,22.0,36.9,60.1,42.1,1.07,0.0
2663,2007,4,17,1,58.0,30.3,1004.5,988.8,10.0,7.6,13.0,25.1,72.0,43.0,0.0,0.0
2664,2007,4,18,1,55.5,40.0,1006.9,991.2,10.0,3.7,8.9,17.1,72.0,42.1,0.0,0.0
2665,2007,4,19,1,52.3,39.9,1011.6,995.7,9.7,5.0,11.1,15.9,66.9,42.1,0.0,0.0
2666,2007,4,20,1,56.1,41.3,1018.2,2.3,9.6,4.7,11.1,18.1,71.1,44.1,0.04,0.0
2667,2007,4,21,1,58.9,37.9,1021.9,5.9,9.7,1.9,7.0,0.0,77.0,39.9,0.0,0.0
2668,2007,4,22,1,64.0,39.7,1023.0,7.1,10.0,3.1,7.0,0.0,84.0,39.9,0.0,0.0
2669,2007,4,23,1,68.4,43.9,1023.3,7.5,10.0,9.4,17.1,22.0,84.0,48.9,0.0,0.0
2670,2007,4,24,1,69.9,49.6,1018.9,3.3,10.0,9.6,14.0,0.0,82.9,52.0,0.0,0.0
2671,2007,4,25,1,72.7,57.1,1015.7,0.0,9.3,8.2,17.1,26.0,87.1,57.9,0.0,0.0
2672,2007,4,26,1,74.6,57.4,1014.4,998.9,9.8,7.5,13.0,20.0,87.1,61.0,0.0,0.0
2673,2007,4,27,1,74.2,61.3,1011.0,995.7,9.5,11.1,14.0,21.0,84.9,64.9,0.02,0.0
2674,2007,4,28,1,67.5,49.2,1011.6,996.1,10.0,5.6,12.0,18.1,82.9,59.0,0.23,0.0
2675,2007,4,29,1,67.6,44.7,1014.4,998.7,10.0,6.8,12.0,18.1,80.1,55.9,0.0,0.0
2676,2007,4,30,1,67.9,46.4,1016.0,0.3,10.0,4.5,15.0,18.1,87.1,46.9,0.0,0.0
2677,2007,5,1,1,74.7,50.0,1015.0,999.4,10.0,4.6,13.0,15.0,91.9,57.0,0.0,0.0
2678,2007,5,2,1,77.0,54.6,1013.4,997.9,10.0,8.5,11.1,0.0,91.9,59.0,0.0,0.0
2679,2007,5,3,1,67.1,56.8,1017.3,1.9,9.5,8.3,12.0,0.0,82.0,59.0,0.0,0.0
2680,2007,5,4,1,55.5,49.5,1021.9,6.0,8.5,6.9,12.0,0.0,70.0,53.1,0.0,0.0
2681,2007,5,5,1,58.4,52.5,1020.5,4.5,9.0,2.5,5.1,0.0,66.0,53.1,0.08,0.0
2682,2007,5,6,1,61.0,44.2,1021.3,4.8,8.3,9.6,18.1,28.0,66.9,55.0,0.01,0.0
2683,2007,5,7,1,55.2,33.0,1026.0,9.9,10.0,10.9,19.0,27.0,70.0,42.1,0.0,0.0
2684,2007,5,8,1,58.1,42.7,1021.3,5.4,9.9,10.4,14.0,20.0,70.0,42.1,0.0,0.0
2685,2007,5,9,1,67.0,62.2,1017.4,1.8,5.7,8.3,17.1,22.9,81.0,50.0,0.04,0.0
2686,2007,5,10,1,70.7,63.1,1015.0,999.7,7.3,3.8,8.0,12.0,82.0,62.6,0.31,0.0
2687,2007,5,11,1,73.8,61.4,1013.1,997.5,10.0,3.9,8.0,0.0,87.1,61.0,0.0,0.0
2688,2007,5,12,1,71.5,64.5,1013.1,997.6,7.2,4.2,8.0,0.0,87.1,61.0,0.5,0.0
2689,2007,5,13,1,67.3,60.8,1016.3,0.4,4.7,7.2,15.9,19.0,82.0,64.0,0.46,0.0
2690,2007,5,14,1,60.5,43.6,1025.0,9.1,9.5,3.3,7.0,14.0,75.0,44.1,0.0,0.0
2691,2007,5,15,1,67.1,49.5,1023.4,7.7,10.0,8.5,15.0,19.0,82.0,44.1,0.0,0.0
2692,2007,5,16,1,71.9,55.5,1015.6,0.1,8.8,13.0,19.0,25.1,84.0,53.1,0.0,0.0
2693,2007,5,17,1,65.6,55.1,1015.0,999.3,9.1,5.5,11.1,0.0,84.0,59.0,0.03,0.0
2694,2007,5,18,1,61.6,51.1,1017.2,1.4,9.2,6.7,11.1,15.9,70.0,54.0,0.01,0.0
2695,2007,5,19,1,58.3,42.3,1020.9,5.0,9.5,4.2,8.9,0.0,73.0,43.0,0.0,0.0
2696,2007,5,20,1,64.9,42.1,1018.4,2.6,10.0,4.0,12.0,17.1,82.9,43.0,0.0,0.0
2697,2007,5,21,1,70.5,49.6,1017.8,2.1,10.0,1.5,7.0,0.0,88.0,46.9,0.0,0.0
2698,2007,5,22,1,71.8,56.8,1022.7,7.1,10.0,6.7,12.0,0.0,88.0,54.0,0.0,0.0
2699,2007,5,23,1,69.9,52.2,1027.6,11.8,10.0,6.4,9.9,15.0,82.0,55.0,0.0,0.0
2700,2007,5,24,1,69.4,50.6,1030.0,14.1,10.0,4.8,11.1,0.0,82.0,53.1,0.0,0.0
2701,2007,5,25,1,71.4,54.5,1026.8,11.1,10.0,4.5,8.9,0.0,86.0,53.1,0.0,0.0
2702,2007,5,26,1,75.0,57.9,1022.9,7.3,10.0,5.8,8.9,0.0,91.0,55.9,0.0,0.0
2703,2007,5,27,1,76.7,57.1,1022.0,6.4,9.9,6.5,11.1,14.0,91.0,61.0,0.0,0.0
2704,2007,5,28,1,76.3,57.3,1022.7,7.1,10.0,7.6,11.1,0.0,91.0,61.0,0.0,0.0
2705,2007,5,29,1,76.6,58.6,1022.3,6.7,9.4,4.3,8.0,0.0,91.9,61.0,0.0,0.0
2706,2007,5,30,1,76.9,59.6,1021.8,6.2,8.5,4.9,9.9,0.0,91.9,62.1,0.0,0.0
2707,2007,5,31,1,77.5,58.0,1020.8,5.2,10.0,5.0,9.9,0.0,91.0,63.0,0.0,0.0
2708,2007,6,1,1,76.7,57.9,1019.2,3.7,10.0,6.2,9.9,0.0,91.9,64.0,0.0,0.0
2709,2007,6,2,1,74.8,58.3,1016.0,0.5,10.0,6.4,8.0,0.0,91.9,64.0,0.0,0.0
2710,2007,6,3,1,69.5,66.0,1002.1,987.2,6.6,8.2,14.0,0.0,82.9,64.9,0.77,0.0
2711,2007,6,4,1,74.1,61.3,1001.1,985.7,9.7,8.2,18.1,22.0,90.0,60.1,0.89,0.0
2712,2007,6,5,1,77.7,60.5,1004.4,989.1,9.7,7.5,15.9,21.0,90.0,60.1,0.0,0.0
2713,2007,6,6,1,73.1,57.2,1011.3,995.6,9.3,4.5,8.0,14.0,90.0,60.1,0.25,0.0
2714,2007,6,7,1,77.5,59.7,1016.8,1.2,9.8,6.3,12.0,15.9,93.9,60.1,0.22,0.0
2715,2007,6,8,1,83.5,69.2,1016.1,0.7,9.2,7.6,11.1,15.9,96.1,66.0,0.0,0.0
2716,2007,6,9,1,82.7,67.7,1012.7,997.4,9.9,6.0,8.9,0.0,96.1,73.0,0.0,0.0
2717,2007,6,10,1,76.3,63.7,1013.8,998.2,7.8,5.1,19.0,38.1,91.9,68.0,0.39,0.0
2718,2007,6,11,1,72.8,61.0,1017.1,1.6,9.7,4.0,11.1,17.1,87.1,62.1,0.0,0.0
2719,2007,6,12,1,73.0,62.2,1016.4,0.9,7.0,3.3,8.9,14.0,84.9,62.1,0.02,0.0
2720,2007,6,13,1,70.0,63.3,1015.4,999.9,7.9,3.6,8.9,0.0,84.9,62.1,0.0,0.0
2721,2007,6,14,1,65.7,60.3,1016.8,1.1,8.0,4.6,11.1,0.0,79.0,62.1,0.19,0.0
2722,2007,6,15,1,65.2,54.8,1018.4,2.7,10.0,4.1,8.9,0.0,75.0,59.0,0.01,0.0
2723,2007,6,16,1,69.3,60.0,1017.9,2.2,8.2,4.4,11.1,17.1,82.9,57.9,0.0,0.0
2724,2007,6,17,1,76.1,62.3,1017.2,1.6,7.4,3.4,7.0,0.0,89.1,57.9,0.09,0.0
2725,2007,6,18,1,78.7,61.5,1017.4,1.9,7.4,2.2,7.0,0.0,96.1,63.0,0.06,0.0
2726,2007,6,19,1,82.8,65.2,1016.4,1.0,6.5,5.1,13.0,0.0,97.0,63.0,0.0,0.0
2727,2007,6,20,1,75.7,68.0,1014.6,999.2,6.1,4.3,13.0,33.0,97.0,69.1,0.38,0.0
2728,2007,6,21,2,74.0,58.8,1017.6,2.1,8.4,2.4,9.9,0.0,87.1,62.1,0.2,0.0
2729,2007,6,22,2,75.5,59.3,1014.8,999.3,9.7,3.5,8.9,0.0,91.0,62.1,0.0,0.0
2730,2007,6,23,2,73.5,61.4,1014.0,998.5,8.6,3.4,8.0,0.0,91.0,62.1,0.25,0.0
2731,2007,6,24,2,76.8,63.7,1016.9,1.3,8.9,2.9,7.0,0.0,89.1,66.0,0.12,0.0
2732,2007,6,25,2,79.0,67.0,1022.2,6.6,6.4,4.8,13.0,17.1,91.0,66.9,0.31,0.0
2733,2007,6,26,2,81.5,66.2,1024.6,9.0,6.9,4.7,15.0,28.9,95.0,68.0,0.0,0.0
2734,2007,6,27,2,79.0,70.0,1022.5,6.9,6.2,6.4,15.9,0.0,95.0,69.1,0.53,0.0
2735,2007,6,28,2,80.8,69.8,1018.8,3.3,8.7,7.9,15.9,20.0,93.9,69.1,0.0,0.0
2736,2007,6,29,2,80.6,70.4,1016.8,1.3,7.7,7.1,14.0,21.0,93.9,73.0,0.0,0.0
2737,2007,6,30,2,77.5,69.6,1015.8,0.3,7.2,4.2,8.9,0.0,93.0,71.1,0.18,0.0
2738,2007,7,1,2,76.7,60.8,1016.3,0.7,8.5,5.1,12.0,19.0,89.1,69.1,0.0,0.0
2739,2007,7,2,2,73.9,55.0,1020.5,4.8,10.0,3.6,8.9,0.0,86.0,63.0,0.0,0.0
2740,2007,7,3,2,73.9,59.1,1022.4,6.8,9.4,4.3,8.0,0.0,86.0,63.0,0.0,0.0
2741,2007,7,4,2,76.8,59.0,1021.7,6.0,10.0,7.8,12.0,17.1,89.1,63.0,0.0,0.0
2742,2007,7,5,2,79.1,61.0,1018.5,3.0,10.0,9.4,14.0,18.1,91.9,64.9,0.0,0.0
2743,2007,7,6,2,81.2,63.7,1015.2,999.8,9.1,6.5,12.0,0.0,93.9,64.9,0.0,0.0
2744,2007,7,7,2,81.3,64.2,1014.0,998.6,7.5,2.6,14.0,19.0,93.9,68.0,0.0,0.0
2745,2007,7,8,2,80.4,67.8,1012.6,997.2,6.0,4.6,14.0,19.0,95.0,68.0,0.0,0.0
2746,2007,7,9,2,83.3,69.0,1013.6,998.3,7.2,6.7,15.9,20.0,98.1,70.0,0.0,0.0
2747,2007,7,10,2,81.7,72.8,1014.3,998.8,7.1,5.6,9.9,18.1,98.1,71.1,0.0,0.0
2748,2007,7,11,2,79.1,70.1,1012.2,996.7,7.6,9.4,31.1,36.9,95.0,70.0,0.11,0.0
2749,2007,7,12,2,78.3,65.4,1012.2,997.5,8.9,3.9,8.9,0.0,95.0,69.1,0.82,0.0
2750,2007,7,13,2,75.7,59.6,1016.0,0.3,9.5,2.8,6.0,15.0,82.0,68.0,0.0,0.0
2751,2007,7,14,2,73.4,62.0,1015.8,0.4,8.1,2.2,8.0,0.0,87.1,61.0,0.0,0.0
2752,2007,7,15,2,77.5,64.6,1013.8,998.3,8.9,5.8,11.1,0.0,90.0,61.0,0.0,0.0
2753,2007,7,16,2,80.4,67.8,1014.8,999.4,8.3,7.5,11.1,17.1,91.9,66.9,0.0,0.0
2754,2007,7,17,2,82.1,66.8,1017.0,1.5,9.0,5.0,15.9,0.0,96.1,70.0,0.0,0.0
2755,2007,7,18,2,78.0,70.6,1015.9,0.8,7.1,5.6,17.1,26.0,96.1,70.0,2.13,0.0
2756,2007,7,19,2,82.4,70.7,1012.9,997.5,8.3,5.9,15.9,17.1,93.9,71.1,0.08,0.0
2757,2007,7,20,2,81.4,67.5,1010.8,995.5,9.8,5.1,9.9,0.0,93.9,71.1,0.0,0.0
2758,2007,7,21,2,75.6,56.8,1015.6,0.1,10.0,6.5,9.9,0.0,88.0,66.0,0.0,0.0
2759,2007,7,22,2,71.3,53.3,1018.9,3.3,10.0,4.5,11.1,15.9,84.9,57.9,0.0,0.0
2760,2007,7,23,2,73.7,56.1,1019.0,3.3,10.0,3.4,8.0,0.0,84.9,57.9,0.0,0.0
2761,2007,7,24,2,75.1,58.4,1018.9,3.3,10.0,3.3,9.9,15.0,88.0,62.1,0.0,0.0
2762,2007,7,25,2,76.2,61.5,1019.7,4.1,9.7,4.7,9.9,0.0,88.0,64.0,0.0,0.0
2763,2007,7,26,2,78.5,62.3,1019.5,3.9,10.0,2.4,5.1,0.0,91.9,64.9,0.0,0.0
2764,2007,7,27,2,79.5,66.6,1015.7,0.0,9.0,3.9,19.0,24.1,93.9,66.0,0.0,0.0
2765,2007,7,28,2,75.4,69.1,1012.0,996.5,6.5,4.9,26.0,42.9,93.9,69.1,1.18,0.0
2766,2007,7,29,2,77.5,68.1,1011.4,996.0,7.0,3.0,12.0,17.1,90.0,66.9,0.57,0.0
2767,2007,7,30,2,78.6,70.2,1012.0,996.6,8.7,5.0,18.1,22.9,89.1,66.9,0.0,0.0
2768,2007,7,31,2,77.8,68.5,1013.2,997.8,6.7,5.7,9.9,15.0,89.1,69.8,0.13,0.0
2769,2007,8,1,2,80.0,65.9,1014.3,998.9,6.7,3.5,8.9,0.0,91.9,69.1,0.0,0.0
2770,2007,8,2,2,80.6,64.5,1016.7,1.3,8.7,3.0,8.9,0.0,91.9,69.1,0.0,0.0
2771,2007,8,3,2,81.5,67.2,1017.1,1.6,9.2,4.0,7.0,0.0,93.0,69.1,0.0,0.0
2772,2007,8,4,2,82.5,68.0,1015.8,0.4,8.6,5.4,8.9,0.0,96.1,70.0,0.0,0.0
2773,2007,8,5,2,83.7,67.8,1014.6,999.1,5.2,3.1,8.0,0.0,98.1,70.0,0.0,0.0
2774,2007,8,6,2,84.3,71.0,1012.7,997.4,5.5,2.5,8.0,0.0,98.1,72.0,0.03,0.0
2775,2007,8,7,2,86.8,70.8,1012.4,997.1,6.3,2.0,11.1,0.0,99.0,73.9,0.0,0.0
2776,2007,8,8,2,88.6,72.8,1011.5,996.2,5.8,2.6,11.1,14.0,102.0,75.0,0.17,0.0
